29.533,16.719,26.649,46.76,14.625,25.348,62.88,10.244,26.357,23.985,11.999,21.499,22.857,11.588,13.671,15.865,6.6438,11.751,69.357,3.6984,12.98,77.736,0.24321,11.534,77.916,-3.2929,11.421
29.159,16.721,26.666,46.233,14.527,25.559,62.515,10.208,26.422,23.664,11.98,21.464,22.56,11.465,13.647,15.641,6.541,11.481,68.957,3.8668,12.911,77.325,0.38084,11.548,77.392,-2.9394,10.825
28.788,16.72,26.672,45.961,14.562,25.61,62.148,10.245,26.503,23.313,11.97,21.432,22.299,11.346,13.554,15.409,6.2557,11.236,68.479,4.019,12.803,76.915,0.54824,11.541,76.933,-2.8284,10.761
28.455,16.691,26.687,45.678,14.58,25.669,61.848,10.211,26.53,23.016,11.942,21.349,22.049,11.201,13.545,15.038,5.9649,10.842,68.062,4.1742,12.78,76.509,0.7602,11.487,76.518,-2.7273,11.02
28.107,16.686,26.673,45.224,14.498,25.912,61.517,10.159,26.539,22.659,11.937,21.305,21.8,11.065,13.481,14.89,5.8054,10.756,67.622,4.3497,12.671,76.087,0.94893,11.453,76.093,-2.5242,10.83
27.756,16.674,26.653,44.887,14.48,26.016,61.195,10.24,26.593,22.487,11.908,21.136,21.557,10.914,13.432,14.76,5.6141,10.61,67.15,4.53,12.56,75.638,1.1167,11.431,75.634,-2.3507,10.562
27.375,16.654,26.634,44.544,14.476,26.047,60.978,10.263,26.52,22.225,11.865,21.056,21.311,10.758,13.345,14.704,5.2815,10.675,66.673,4.7398,12.488,75.189,1.2865,11.433,75.141,-2.1447,10.269
26.977,16.644,26.634,44.193,14.447,26.181,60.496,10.133,26.703,21.885,11.818,21.026,21.074,10.588,13.314,14.512,4.8959,10.697,66.18,4.9153,12.356,74.71,1.5037,11.423,74.649,-1.9378,10.284
26.603,16.609,26.639,43.882,14.468,26.263,60.188,10.117,26.729,21.543,11.797,20.979,20.875,10.418,13.199,14.461,4.654,10.775,65.68,5.1135,12.258,74.185,1.8479,11.421,74.145,-1.711,10.298
26.258,16.602,26.623,43.617,14.495,26.212,59.742,10.002,26.875,21.239,11.731,20.918,20.644,10.216,13.177,14.359,4.2309,10.903,65.171,5.3024,12.178,73.691,2.0939,11.381,73.665,-1.4272,9.9916
