pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pt7_X,pt7_Y,pt7_Z,pt8_X,pt8_Y,pt8_Z,pt9_X,pt9_Y,pt9_Z,pt10_X,pt10_Y,pt10_Z,pt11_X,pt11_Y,pt11_Z,pt12_X,pt12_Y,pt12_Z,pt13_X,pt13_Y,pt13_Z,pt14_X,pt14_Y,pt14_Z,pt15_X,pt15_Y,pt15_Z,pt16_X,pt16_Y,pt16_Z,pt17_X,pt17_Y,pt17_Z,pt18_X,pt18_Y,pt18_Z,pt19_X,pt19_Y,pt19_Z,pt20_X,pt20_Y,pt20_Z,pt21_X,pt21_Y,pt21_Z,pt22_X,pt22_Y,pt22_Z,pt23_X,pt23_Y,pt23_Z,pt24_X,pt24_Y,pt24_Z,pt25_X,pt25_Y,pt25_Z,pt26_X,pt26_Y,pt26_Z,pt27_X,pt27_Y,pt27_Z,pt28_X,pt28_Y,pt28_Z,pt29_X,pt29_Y,pt29_Z,pt30_X,pt30_Y,pt30_Z,pt31_X,pt31_Y,pt31_Z,pt32_X,pt32_Y,pt32_Z,pt33_X,pt33_Y,pt33_Z,pt34_X,pt34_Y,pt34_Z,pt35_X,pt35_Y,pt35_Z,pt36_X,pt36_Y,pt36_Z,pt37_X,pt37_Y,pt37_Z
0.9824,21.082,66.533,4.3338,23.748,78.709,5.2807,18.522,56.371,-4.9698,15.869,57.725,-6.3796,12.605,58.708,-12.667,6.8714,58.494,-14.955,8.1585,59.46,-15.523,10.066,60.238,-14.715,6.6618,59.928,-15.524,6.3747,59.18,-16.573,5.2369,59.525,-14.203,5.6461,59.8,-14.891,5.2365,59.828,-15.33,3.932,58.624,-12.393,5.7937,59.891,-12.412,5.2869,59.595,-11.191,5.028,58.457,-11.087,7.7114,60.277,-10.583,7.5475,60.426,-8.9355,7.6137,72.042,8.8934,16.473,73.622,6.1726,13.623,73.416,0.074263,9.4138,70.717,-1.4911,10.589,69.39,-2.0163,11.345,67.505,-1.4154,12.938,70.044,-1.8524,9.7539,68.09,-2.428,10.238,66.976,-1.3079,9.8886,70.013,-1.5821,8.1575,69.206,-1.992,6.7902,67.986,-0.53651,6.6637,71.154,-0.97516,8.1303,72.611,-1.1072,6.7375,72.465,0.81296,5.7031,74.01,-0.40407,8.9983,76.512,-0.74631,9.1021,77.244
1.16,21.127,66.749,4.441,23.814,78.976,5.3151,18.584,56.506,-4.8048,15.915,57.929,-6.2266,12.653,58.947,-12.52,6.9269,58.743,-14.813,8.2299,59.696,-15.384,10.147,60.465,-14.573,6.725,60.173,-15.378,6.4397,59.423,-16.426,5.2929,59.767,-14.059,5.7024,60.055,-14.746,5.2941,60.087,-15.182,3.9805,58.885,-12.25,5.8502,60.152,-12.27,5.3438,59.86,-11.048,5.0769,58.72,-10.945,7.7758,60.531,-10.445,7.6139,60.684,-8.7973,7.6763,72.358,8.846,16.506,73.769,6.1441,13.649,73.582,0.025597,9.45,70.887,-1.5354,10.63,69.557,-2.0593,11.385,67.666,-1.4545,12.978,70.212,-1.8988,9.7943,68.258,-2.4724,10.279,67.144,-1.348,9.923,70.194,-1.6318,8.1948,69.381,-2.0403,6.8266,68.159,-0.58499,6.6952,71.345,-1.0295,8.1696,72.793,-1.1666,6.774,72.651,0.75498,5.7318,74.199,-0.4593,9.0386,76.696,-0.80718,9.1456,77.427
1.3375,21.172,66.965,4.5483,23.881,79.242,5.3494,18.646,56.642,-4.6399,15.962,58.133,-6.0737,12.7,59.187,-12.374,6.9824,58.992,-14.671,8.3012,59.931,-15.245,10.228,60.691,-14.43,6.7881,60.419,-15.233,6.5047,59.666,-16.278,5.3489,60.01,-13.915,5.7588,60.31,-14.601,5.3516,60.347,-15.034,4.0289,59.145,-12.107,5.9068,60.413,-12.128,5.4007,60.125,-10.904,5.1258,58.983,-10.802,7.8401,60.784,-10.307,7.6802,60.943,-8.6591,7.7388,72.674,8.7985,16.538,73.915,6.1156,13.674,73.749,-0.023069,9.4862,71.058,-1.5798,10.671,69.723,-2.1023,11.426,67.827,-1.4936,13.017,70.381,-1.9451,9.8348,68.427,-2.5169,10.32,67.311,-1.3881,9.9574,70.374,-1.6815,8.2322,69.557,-2.0886,6.863,68.332,-0.63346,6.7266,71.536,-1.0838,8.2089,72.975,-1.226,6.8105,72.837,0.69699,5.7604,74.389,-0.51454,9.0788,76.881,-0.86805,9.1892,77.61
1.5151,21.217,67.181,4.6555,23.947,79.509,5.3838,18.708,56.778,-4.475,16.009,58.337,-5.9207,12.747,59.426,-12.228,7.0379,59.241,-14.529,8.3725,60.166,-15.106,10.308,60.918,-14.288,6.8513,60.664,-15.088,6.5697,59.909,-16.131,5.4049,60.252,-13.771,5.8151,60.565,-14.457,5.4092,60.606,-14.885,4.0773,59.405,-11.964,5.9633,60.674,-11.986,5.4576,60.39,-10.76,5.1747,59.246,-10.66,7.9044,61.038,-10.169,7.7466,61.202,-8.5209,7.8014,72.989,8.7511,16.571,74.062,6.0871,13.7,73.916,-0.071735,9.5224,71.228,-1.6241,10.711,69.89,-2.1453,11.467,67.988,-1.5327,13.056,70.549,-1.9915,9.8752,68.595,-2.5613,10.362,67.479,-1.4282,9.9919,70.555,-1.7312,8.2695,69.732,-2.1368,6.8994,68.505,-0.68194,6.7581,71.728,-1.1382,8.2481,73.157,-1.2853,6.847,73.024,0.639,5.7891,74.578,-0.56977,9.1191,77.066,-0.92892,9.2327,77.793
1.6926,21.262,67.397,4.7628,24.014,79.776,5.4182,18.77,56.914,-4.31,16.056,58.541,-5.7677,12.795,59.665,-12.082,7.0935,59.489,-14.387,8.4438,60.402,-14.968,10.389,61.145,-14.145,6.9145,60.909,-14.943,6.6348,60.151,-15.984,5.4609,60.494,-13.627,5.8715,60.82,-14.312,5.4668,60.865,-14.737,4.1258,59.666,-11.821,6.0199,60.935,-11.844,5.5145,60.655,-10.617,5.2236,59.51,-10.518,7.9687,61.291,-10.031,7.813,61.46,-8.3827,7.864,73.305,8.7037,16.604,74.208,6.0586,13.725,74.083,-0.1204,9.5587,71.399,-1.6685,10.752,70.056,-2.1883,11.507,68.149,-1.5718,13.096,70.717,-2.0379,9.9157,68.763,-2.6058,10.403,67.646,-1.4683,10.026,70.735,-1.7809,8.3069,69.907,-2.1851,6.9358,68.679,-0.73041,6.7896,71.919,-1.1925,8.2874,73.34,-1.3447,6.8835,73.21,0.58102,5.8178,74.768,-0.62501,9.1594,77.251,-0.98979,9.2763,77.976
1.8702,21.307,67.613,4.8701,24.08,80.042,5.4525,18.833,57.049,-4.1451,16.103,58.746,-5.6147,12.842,59.905,-11.936,7.149,59.738,-14.245,8.5152,60.637,-14.829,10.47,61.371,-14.002,6.9776,61.154,-14.798,6.6998,60.394,-15.836,5.5169,60.736,-13.483,5.9278,61.075,-14.167,5.5243,61.125,-14.589,4.1742,59.926,-11.678,6.0765,61.195,-11.703,5.5714,60.92,-10.473,5.2725,59.773,-10.376,8.033,61.545,-9.8933,7.8793,61.719,-8.2445,7.9266,73.621,8.6563,16.636,74.355,6.0301,13.751,74.25,-0.16907,9.5949,71.569,-1.7128,10.792,70.223,-2.2313,11.548,68.311,-1.6109,13.135,70.885,-2.0843,9.9561,68.932,-2.6502,10.444,67.814,-1.5083,10.061,70.915,-1.8306,8.3442,70.082,-2.2334,6.9722,68.852,-0.77888,6.821,72.11,-1.2469,8.3267,73.522,-1.4041,6.92,73.396,0.52303,5.8464,74.957,-0.68024,9.1997,77.435,-1.0507,9.3199,78.159
2.0478,21.351,67.829,4.9773,24.146,80.309,5.4869,18.895,57.185,-3.9801,16.149,58.95,-5.4618,12.89,60.144,-11.79,7.2045,59.987,-14.103,8.5865,60.873,-14.69,10.55,61.598,-13.86,7.0408,61.399,-14.653,6.7648,60.637,-15.689,5.573,60.979,-13.339,5.9841,61.33,-14.023,5.5819,61.384,-14.441,4.2226,60.187,-11.535,6.133,61.456,-11.561,5.6284,61.185,-10.33,5.3214,60.036,-10.234,8.0973,61.798,-9.7553,7.9457,61.978,-8.1063,7.9891,73.936,8.6089,16.669,74.501,6.0016,13.777,74.417,-0.21773,9.6311,71.74,-1.7572,10.833,70.389,-2.2743,11.588,68.472,-1.65,13.175,71.053,-2.1307,9.9966,69.1,-2.6946,10.486,67.981,-1.5484,10.095,71.096,-1.8804,8.3816,70.257,-2.2817,7.0085,69.025,-0.82736,6.8525,72.301,-1.3012,8.366,73.704,-1.4635,6.9565,73.582,0.46505,5.8751,75.147,-0.73548,9.24,77.62,-1.1115,9.3634,78.342
2.2253,21.396,68.045,5.0846,24.213,80.576,5.5213,18.957,57.321,-3.8152,16.196,59.154,-5.3088,12.937,60.383,-11.644,7.26,60.235,-13.961,8.6578,61.108,-14.551,10.631,61.824,-13.717,7.1039,61.644,-14.508,6.8298,60.88,-15.541,5.629,61.221,-13.195,6.0405,61.585,-13.878,5.6395,61.643,-14.293,4.271,60.447,-11.392,6.1896,61.717,-11.419,5.6853,61.449,-10.186,5.3704,60.3,-10.092,8.1616,62.051,-9.6174,8.0121,62.236,-7.9681,8.0517,74.252,8.5615,16.701,74.647,5.9731,13.802,74.583,-0.2664,9.6673,71.91,-1.8015,10.874,70.556,-2.3174,11.629,68.633,-1.6891,13.214,71.221,-2.1771,10.037,69.268,-2.7391,10.527,68.149,-1.5885,10.13,71.276,-1.9301,8.4189,70.432,-2.33,7.0449,69.198,-0.87583,6.884,72.493,-1.3555,8.4053,73.886,-1.5229,6.993,73.768,0.40706,5.9037,75.336,-0.79071,9.2803,77.805,-1.1724,9.407,78.525
2.4029,21.441,68.261,5.1918,24.279,80.842,5.5556,19.019,57.457,-3.6503,16.243,59.358,-5.1558,12.984,60.622,-11.497,7.3155,60.484,-13.819,8.7291,61.343,-14.412,10.712,62.051,-13.574,7.1671,61.89,-14.362,6.8948,61.123,-15.394,5.685,61.463,-13.051,6.0968,61.84,-13.733,5.697,61.903,-14.145,4.3195,60.707,-11.25,6.2461,61.978,-11.277,5.7422,61.714,-10.042,5.4193,60.563,-9.9495,8.2259,62.305,-9.4794,8.0784,62.495,-7.83,8.1143,74.568,8.5141,16.734,74.794,5.9446,13.828,74.75,-0.31507,9.7035,72.081,-1.8458,10.914,70.722,-2.3604,11.67,68.794,-1.7282,13.254,71.389,-2.2234,10.077,69.437,-2.7835,10.568,68.316,-1.6286,10.164,71.456,-1.9798,8.4563,70.607,-2.3783,7.0813,69.372,-0.92431,6.9154,72.684,-1.4099,8.4446,74.068,-1.5823,7.0295,73.954,0.34908,5.9324,75.526,-0.84595,9.3206,77.989,-1.2333,9.4506,78.708
2.5804,21.486,68.477,5.2991,24.346,81.109,5.59,19.081,57.593,-3.4853,16.29,59.562,-5.0028,13.032,60.862,-11.351,7.371,60.733,-13.677,8.8005,61.579,-14.273,10.792,62.278,-13.432,7.2302,62.135,-14.217,6.9598,61.366,-15.246,5.741,61.706,-12.907,6.1531,62.095,-13.589,5.7546,62.162,-13.997,4.3679,60.968,-11.107,6.3027,62.239,-11.135,5.7991,61.979,-9.8987,5.4682,60.826,-9.8074,8.2902,62.558,-9.3415,8.1448,62.754,-7.6918,8.1769,74.883,8.4667,16.767,74.94,5.9161,13.853,74.917,-0.36373,9.7397,72.251,-1.8902,10.955,70.889,-2.4034,11.71,68.955,-1.7673,13.293,71.557,-2.2698,10.118,69.605,-2.8279,10.609,68.484,-1.6686,10.199,71.637,-2.0295,8.4936,70.782,-2.4266,7.1177,69.545,-0.97278,6.9469,72.875,-1.4642,8.4839,74.251,-1.6417,7.0661,74.141,0.29109,5.961,75.715,-0.90118,9.3608,78.174,-1.2941,9.4941,78.891
2.758,21.531,68.693,5.4063,24.412,81.375,5.6244,19.143,57.728,-3.3204,16.336,59.766,-4.8499,13.079,61.101,-11.205,7.4265,60.981,-13.534,8.8718,61.814,-14.135,10.873,62.504,-13.289,7.2934,62.38,-14.072,7.0248,61.609,-15.099,5.797,61.948,-12.763,6.2095,62.35,-13.444,5.8122,62.421,-13.848,4.4163,61.228,-10.964,6.3592,62.5,-10.993,5.856,62.244,-9.755,5.5171,61.09,-9.6652,8.3545,62.812,-9.2035,8.2112,63.012,-7.5536,8.2395,75.199,8.4192,16.799,75.087,5.8876,13.879,75.084,-0.4124,9.776,72.422,-1.9345,10.995,71.055,-2.4464,11.751,69.117,-1.8064,13.333,71.725,-2.3162,10.158,69.773,-2.8724,10.651,68.651,-1.7087,10.233,71.817,-2.0792,8.531,70.957,-2.4748,7.1541,69.718,-1.0213,6.9783,73.067,-1.5186,8.5232,74.433,-1.7011,7.1026,74.327,0.2331,5.9897,75.905,-0.95642,9.4011,78.359,-1.355,9.5377,79.074
2.9356,21.576,68.909,5.5136,24.479,81.642,5.6587,19.205,57.864,-3.1554,16.383,59.97,-4.6969,13.127,61.34,-11.059,7.482,61.23,-13.392,8.9431,62.05,-13.996,10.954,62.731,-13.147,7.3565,62.625,-13.927,7.0899,61.851,-14.951,5.853,62.19,-12.619,6.2658,62.605,-13.299,5.8697,62.681,-13.7,4.4648,61.489,-10.821,6.4158,62.76,-10.852,5.9129,62.509,-9.6114,5.566,61.353,-9.5231,8.4188,63.065,-9.0656,8.2776,63.271,-7.4154,8.302,75.515,8.3718,16.832,75.233,5.8591,13.904,75.251,-0.46106,9.8122,72.593,-1.9789,11.036,71.221,-2.4894,11.791,69.278,-1.8455,13.372,71.893,-2.3626,10.199,69.941,-2.9168,10.692,68.819,-1.7488,10.267,71.998,-2.1289,8.5683,71.132,-2.5231,7.1905,69.892,-1.0697,7.0098,73.258,-1.5729,8.5625,74.615,-1.7605,7.1391,74.513,0.17512,6.0184,76.094,-1.0117,9.4414,78.544,-1.4159,9.5813,79.257
3.1131,21.621,69.125,5.6209,24.545,81.909,5.6931,19.268,58,-2.9905,16.43,60.174,-4.5439,13.174,61.58,-10.913,7.5375,61.479,-13.25,9.0144,62.285,-13.857,11.034,62.957,-13.004,7.4197,62.87,-13.782,7.1549,62.094,-14.804,5.909,62.432,-12.475,6.3222,62.861,-13.155,5.9273,62.94,-13.552,4.5132,61.749,-10.678,6.4723,63.021,-10.71,5.9699,62.774,-9.4678,5.6149,61.616,-9.381,8.4831,63.319,-8.9276,8.3439,63.53,-7.2772,8.3646,75.83,8.3244,16.864,75.379,5.8306,13.93,75.418,-0.50973,9.8484,72.763,-2.0232,11.077,71.388,-2.5324,11.832,69.439,-1.8846,13.412,72.061,-2.409,10.239,70.11,-2.9612,10.733,68.986,-1.7889,10.302,72.178,-2.1786,8.6057,71.308,-2.5714,7.2269,70.065,-1.1182,7.0413,73.449,-1.6273,8.6018,74.797,-1.8198,7.1756,74.699,0.11713,6.047,76.284,-1.0669,9.4817,78.728,-1.4768,9.6248,79.439
3.2907,21.666,69.341,5.7281,24.612,82.175,5.7274,19.33,58.136,-2.8256,16.477,60.378,-4.3909,13.221,61.819,-10.767,7.593,61.727,-13.108,9.0858,62.52,-13.718,11.115,63.184,-12.861,7.4828,63.115,-13.637,7.2199,62.337,-14.656,5.9651,62.675,-12.331,6.3785,63.116,-13.01,5.9849,63.2,-13.404,4.5616,62.009,-10.535,6.5289,63.282,-10.568,6.0268,63.039,-9.3241,5.6638,61.879,-9.2388,8.5474,63.572,-8.7897,8.4103,63.788,-7.139,8.4272,76.146,8.277,16.897,75.526,5.8021,13.955,75.585,-0.5584,9.8846,72.934,-2.0675,11.117,71.554,-2.5754,11.873,69.6,-1.9237,13.451,72.229,-2.4553,10.28,70.278,-3.0057,10.775,69.154,-1.829,10.336,72.358,-2.2283,8.643,71.483,-2.6197,7.2633,70.238,-1.1667,7.0727,73.641,-1.6816,8.6411,74.979,-1.8792,7.2121,74.885,0.059147,6.0757,76.473,-1.1221,9.522,78.913,-1.5376,9.6684,79.622
3.4682,21.711,69.556,5.8354,24.678,82.442,5.7618,19.392,58.271,-2.6606,16.524,60.582,-4.238,13.269,62.058,-10.62,7.6485,61.976,-12.966,9.1571,62.756,-13.579,11.195,63.411,-12.719,7.546,63.36,-13.491,7.2849,62.58,-14.509,6.0211,62.917,-12.187,6.4348,63.371,-12.865,6.0425,63.459,-13.256,4.61,62.27,-10.392,6.5854,63.543,-10.426,6.0837,63.304,-9.1805,5.7127,62.143,-9.0967,8.6117,63.826,-8.6518,8.4767,64.047,-7.0008,8.4898,76.462,8.2296,16.93,75.672,5.7736,13.981,75.751,-0.60706,9.9208,73.104,-2.1119,11.158,71.721,-2.6185,11.913,69.761,-1.9628,13.491,72.397,-2.5017,10.32,70.446,-3.0501,10.816,69.321,-1.869,10.371,72.539,-2.278,8.6804,71.658,-2.668,7.2996,70.411,-1.2152,7.1042,73.832,-1.7359,8.6804,75.162,-1.9386,7.2486,75.071,0.0011612,6.1043,76.663,-1.1774,9.5623,79.098,-1.5985,9.712,79.805
3.6458,21.755,69.772,5.9426,24.745,82.709,5.7962,19.454,58.407,-2.4957,16.57,60.786,-4.085,13.316,62.298,-10.474,7.704,62.225,-12.824,9.2284,62.991,-13.44,11.276,63.637,-12.576,7.6091,63.606,-13.346,7.3499,62.823,-14.362,6.0771,63.159,-12.043,6.4912,63.626,-12.721,6.1,63.718,-13.108,4.6585,62.53,-10.249,6.642,63.804,-10.284,6.1406,63.569,-9.0369,5.7616,62.406,-8.9545,8.676,64.079,-8.5138,8.543,64.306,-6.8626,8.5523,76.777,8.1822,16.962,75.819,5.7451,14.006,75.918,-0.65573,9.9571,73.275,-2.1562,11.198,71.887,-2.6615,11.954,69.922,-2.0019,13.53,72.566,-2.5481,10.361,70.615,-3.0945,10.857,69.489,-1.9091,10.405,72.719,-2.3277,8.7178,71.833,-2.7163,7.336,70.585,-1.2636,7.1356,74.023,-1.7903,8.7197,75.344,-1.998,7.2851,75.258,-0.056825,6.133,76.852,-1.2326,9.6026,79.282,-1.6594,9.7555,79.988
3.8233,21.8,69.988,6.0499,24.811,82.975,5.8305,19.516,58.543,-2.3308,16.617,60.99,-3.932,13.364,62.537,-10.328,7.7595,62.473,-12.682,9.2997,63.227,-13.302,11.357,63.864,-12.434,7.6723,63.851,-13.201,7.4149,63.066,-14.214,6.1331,63.401,-11.899,6.5475,63.881,-12.576,6.1576,63.978,-12.96,4.7069,62.79,-10.106,6.6986,64.065,-10.142,6.1975,63.834,-8.8933,5.8105,62.669,-8.8124,8.7403,64.333,-8.3759,8.6094,64.564,-6.7244,8.6149,77.093,8.1348,16.995,75.965,5.7166,14.032,76.085,-0.70439,9.9933,73.445,-2.2006,11.239,72.054,-2.7045,11.995,70.084,-2.041,13.57,72.734,-2.5945,10.401,70.783,-3.139,10.898,69.656,-1.9492,10.44,72.9,-2.3774,8.7551,72.008,-2.7646,7.3724,70.758,-1.3121,7.1671,74.214,-1.8446,8.759,75.526,-2.0574,7.3216,75.444,-0.11481,6.1616,77.042,-1.2878,9.6429,79.467,-1.7202,9.7991,80.171
4.0009,21.845,70.204,6.1571,24.877,83.242,5.8649,19.578,58.679,-2.1658,16.664,61.194,-3.779,13.411,62.776,-10.182,7.815,62.722,-12.54,9.3711,63.462,-13.163,11.437,64.09,-12.291,7.7354,64.096,-13.056,7.48,63.309,-14.067,6.1891,63.644,-11.755,6.6039,64.136,-12.431,6.2152,64.237,-12.811,4.7553,63.051,-9.963,6.7551,64.326,-10,6.2544,64.099,-8.7496,5.8594,62.933,-8.6702,8.8046,64.586,-8.2379,8.6758,64.823,-6.5862,8.6775,77.409,8.0874,17.027,76.111,5.6881,14.057,76.252,-0.75306,10.029,73.616,-2.2449,11.28,72.22,-2.7475,12.035,70.245,-2.0801,13.609,72.902,-2.6409,10.442,70.951,-3.1834,10.94,69.824,-1.9893,10.474,73.08,-2.4271,8.7925,72.183,-2.8128,7.4088,70.931,-1.3606,7.1986,74.406,-1.899,8.7983,75.708,-2.1168,7.3581,75.63,-0.1728,6.1903,77.231,-1.3431,9.6831,79.652,-1.7811,9.8427,80.354
4.1785,21.89,70.42,6.2644,24.944,83.509,5.8993,19.64,58.814,-2.0009,16.711,61.398,-3.6261,13.458,63.016,-10.036,7.8705,62.971,-12.398,9.4424,63.697,-13.024,11.518,64.317,-12.148,7.7986,64.341,-12.911,7.545,63.551,-13.919,6.2451,63.886,-11.611,6.6602,64.391,-12.287,6.2727,64.496,-12.663,4.8038,63.311,-9.8201,6.8117,64.586,-9.8586,6.3113,64.364,-8.606,5.9083,63.196,-8.5281,8.8689,64.839,-8.1,8.7422,65.082,-6.448,8.7401,77.724,8.04,17.06,76.258,5.6596,14.083,76.419,-0.80173,10.066,73.786,-2.2893,11.32,72.387,-2.7905,12.076,70.406,-2.1192,13.649,73.07,-2.6872,10.482,71.12,-3.2279,10.981,69.991,-2.0294,10.508,73.26,-2.4768,8.8298,72.358,-2.8611,7.4452,71.104,-1.4091,7.23,74.597,-1.9533,8.8376,75.89,-2.1762,7.3946,75.816,-0.23078,6.2189,77.421,-1.3983,9.7234,79.837,-1.842,9.8862,80.537
4.356,21.935,70.636,6.3717,25.01,83.775,5.9336,19.702,58.95,-1.8359,16.757,61.602,-3.4731,13.506,63.255,-9.8897,7.926,63.22,-12.256,9.5137,63.933,-12.885,11.599,64.543,-12.006,7.8618,64.586,-12.766,7.61,63.794,-13.772,6.3011,64.128,-11.468,6.7165,64.646,-12.142,6.3303,64.756,-12.515,4.8522,63.572,-9.6772,6.8682,64.847,-9.7167,6.3683,64.628,-8.4624,5.9573,63.459,-8.386,8.9332,65.093,-7.962,8.8085,65.34,-6.3098,8.8027,78.04,7.9925,17.093,76.404,5.6311,14.108,76.586,-0.85039,10.102,73.957,-2.3336,11.361,72.553,-2.8335,12.116,70.567,-2.1583,13.688,73.238,-2.7336,10.522,71.288,-3.2723,11.022,70.159,-2.0694,10.543,73.441,-2.5265,8.8672,72.533,-2.9094,7.4816,71.278,-1.4575,7.2615,74.788,-2.0076,8.8769,76.072,-2.2356,7.4311,76.002,-0.28877,6.2476,77.61,-1.4535,9.7637,80.021,-1.9028,9.9298,80.72
4.5336,21.98,70.852,6.4789,25.077,84.042,5.968,19.765,59.086,-1.671,16.804,61.806,-3.3201,13.553,63.494,-9.7435,7.9815,63.468,-12.114,9.585,64.168,-12.746,11.679,64.77,-11.863,7.9249,64.831,-12.62,7.675,64.037,-13.624,6.3572,64.371,-11.324,6.7729,64.901,-11.997,6.3879,65.015,-12.367,4.9006,63.832,-9.5342,6.9248,65.108,-9.5749,6.4252,64.893,-8.3188,6.0062,63.723,-8.2438,8.9975,65.346,-7.8241,8.8749,65.599,-6.1716,8.8652,78.356,7.9451,17.125,76.551,5.6026,14.134,76.752,-0.89906,10.138,74.127,-2.3779,11.401,72.72,-2.8765,12.157,70.728,-2.1974,13.728,73.406,-2.78,10.563,71.456,-3.3167,11.064,70.326,-2.1095,10.577,73.621,-2.5762,8.9045,72.708,-2.9577,7.518,71.451,-1.506,7.293,74.98,-2.062,8.9161,76.255,-2.295,7.4676,76.188,-0.34675,6.2763,77.8,-1.5088,9.804,80.206,-1.9637,9.9734,80.903
4.7111,22.025,71.068,6.5862,25.143,84.309,6.0024,19.827,59.222,-1.5061,16.851,62.011,-3.1671,13.601,63.733,-9.5974,8.037,63.717,-11.972,9.6564,64.404,-12.607,11.76,64.997,-11.72,7.9881,65.077,-12.475,7.74,64.28,-13.477,6.4132,64.613,-11.18,6.8292,65.156,-11.853,6.4454,65.274,-12.219,4.949,64.092,-9.3913,6.9813,65.369,-9.433,6.4821,65.158,-8.1751,6.0551,63.986,-8.1017,9.0618,65.6,-7.6861,8.9413,65.858,-6.0334,8.9278,78.671,7.8977,17.158,76.697,5.5741,14.159,76.919,-0.94772,10.174,74.298,-2.4223,11.442,72.886,-2.9196,12.198,70.89,-2.2365,13.767,73.574,-2.8264,10.603,71.625,-3.3612,11.105,70.494,-2.1496,10.612,73.801,-2.6259,8.9419,72.883,-3.006,7.5543,71.624,-1.5545,7.3244,75.171,-2.1163,8.9554,76.437,-2.3543,7.5041,76.375,-0.40474,6.3049,77.989,-1.564,9.8443,80.391,-2.0246,10.017,81.086
4.8887,22.07,71.284,6.6934,25.21,84.575,6.0367,19.889,59.357,-1.3411,16.898,62.215,-3.0142,13.648,63.973,-9.4512,8.0925,63.966,-11.829,9.7277,64.639,-12.469,11.841,65.223,-11.578,8.0512,65.322,-12.33,7.805,64.523,-13.329,6.4692,64.855,-11.036,6.8856,65.411,-11.708,6.503,65.534,-12.071,4.9975,64.353,-9.2483,7.0379,65.63,-9.2912,6.539,65.423,-8.0315,6.104,64.249,-7.9595,9.1261,65.853,-7.5482,9.0076,66.116,-5.8952,8.9904,78.987,7.8503,17.19,76.844,5.5456,14.185,77.086,-0.99639,10.211,74.469,-2.4666,11.482,73.052,-2.9626,12.238,71.051,-2.2756,13.807,73.742,-2.8728,10.644,71.793,-3.4056,11.146,70.661,-2.1897,10.646,73.982,-2.6756,8.9792,73.059,-3.0543,7.5907,71.798,-1.6029,7.3559,75.362,-2.1707,8.9947,76.619,-2.4137,7.5406,76.561,-0.46272,6.3336,78.179,-1.6192,9.8846,80.575,-2.0855,10.061,81.269
5.0663,22.115,71.5,6.8007,25.276,84.842,6.0711,19.951,59.493,-1.1762,16.945,62.419,-2.8612,13.695,64.212,-9.3051,8.148,64.214,-11.687,9.799,64.874,-12.33,11.921,65.45,-11.435,8.1144,65.567,-12.185,7.87,64.766,-13.182,6.5252,65.097,-10.892,6.9419,65.666,-11.563,6.5606,65.793,-11.923,5.0459,64.613,-9.1054,7.0944,65.891,-9.1493,6.5959,65.688,-7.8879,6.1529,64.512,-7.8174,9.1904,66.107,-7.4102,9.074,66.375,-5.757,9.053,79.303,7.8029,17.223,76.99,5.5171,14.211,77.253,-1.0451,10.247,74.639,-2.511,11.523,73.219,-3.0056,12.279,71.212,-2.3147,13.846,73.91,-2.9192,10.684,71.961,-3.45,11.187,70.829,-2.2298,10.681,74.162,-2.7253,9.0166,73.234,-3.1026,7.6271,71.971,-1.6514,7.3873,75.554,-2.225,9.034,76.801,-2.4731,7.5771,76.747,-0.52071,6.3622,78.368,-1.6745,9.9249,80.76,-2.1463,10.104,81.452
